LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVK,CCI,AMPLITUD,LTRENDIDX,M,2009-06,97.47385,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2009-07,97.73017,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2009-08,98.05636,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2009-09,98.3933,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2009-10,98.47405,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2009-11,98.54122,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2009-12,98.84887,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-01,99.39766,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-02,100.0665,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-03,100.4153,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-04,100.4656,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-05,100.3519,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-06,100.1836,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-07,100.0048,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-08,99.74304,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-09,99.45387,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-10,99.27526,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-11,99.34325,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2010-12,99.13593,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-01,98.92104,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-02,98.79915,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-03,98.5451,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-04,98.45477,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-05,98.54483,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-06,98.55513,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-07,98.58358,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-08,98.59254,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-09,98.2706,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-10,97.74844,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-11,97.10809,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2011-12,96.61952,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-01,96.74397,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.28268,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-03,97.95535,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-04,98.58621,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-05,98.84877,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-06,98.75513,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-07,98.50327,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-08,98.13136,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-09,97.68179,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-10,97.50716,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-11,97.64355,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2012-12,97.63374,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-01,97.75262,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-02,98.05055,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-03,98.21255,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-04,98.13892,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-05,98.13471,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-06,98.34637,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-07,98.70002,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-08,98.97542,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-09,99.28692,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-10,99.6983,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-11,100.1528,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2013-12,100.5451,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.7719,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-02,100.757,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-03,100.9494,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-04,101.1078,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-05,101.1853,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-06,101.1262,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-07,101.0525,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-08,101.0813,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-09,101.157,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-10,101.3958,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-11,101.6367,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2014-12,101.9274,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-01,102.0859,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-02,102.2005,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-03,102.1636,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-04,101.9306,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-05,101.601,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-06,101.3655,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-07,101.2426,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-08,101.3582,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-09,101.6512,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-10,101.9771,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-11,102.1228,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2015-12,102.2938,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-01,102.3966,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-02,102.3295,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-03,102.1435,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-04,102.065,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-05,102.0452,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-06,102.0581,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-07,102.0544,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-08,102.1244,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-09,102.3476,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-10,102.5256,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-11,102.5733,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2016-12,102.6051,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-01,102.4911,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-02,102.4193,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-03,102.3716,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-04,102.3941,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-05,102.4246,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-06,102.4025,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-07,102.3914,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-08,102.3818,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-09,102.4779,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-10,102.5339,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-11,102.5631,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2017-12,102.572,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-01,102.5748,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-02,102.4972,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-03,102.305,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-04,102.1913,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-05,102.2641,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-06,102.3303,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-07,102.4374,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-08,102.5446,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-09,102.5469,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-10,102.5196,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-11,102.4739,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2018-12,102.3851,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-01,102.2813,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-02,102.3548,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-03,102.4288,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-04,102.4987,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-05,102.5484,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-06,102.6342,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-07,102.6153,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-08,102.4854,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-09,102.392,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-10,102.3262,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-11,102.2825,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2019-12,102.2149,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2020-01,102.1242,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2020-02,101.84,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2020-03,100.9141,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2020-04,99.27792,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2020-05,98.47567,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2020-06,98.44659,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.78825,
SVK,CCI,AMPLITUD,LTRENDIDX,M,2020-08,99.31292,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-03,99.02778,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-04,98.4872,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-05,97.9511,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-06,97.42352,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-07,97.08089,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-08,97.16458,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-09,97.39217,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-10,97.63581,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-11,97.77928,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1998-12,97.98235,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-01,98.19861,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-02,98.31113,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-03,98.33948,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-04,98.41188,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-05,98.56753,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-06,98.72655,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-07,98.83064,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-08,99.02274,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-09,99.16192,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-10,99.26633,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-11,99.4163,
CHN,CCI,AMPLITUD,LTRENDIDX,M,1999-12,99.6076,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-01,99.72851,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-02,99.83414,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-03,99.94084,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-04,100.0477,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-05,100.1565,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-06,100.2502,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-07,100.3526,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-08,100.4777,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-09,100.6118,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-10,100.7149,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-11,100.7988,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2000-12,100.8664,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-01,100.9117,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-02,100.938,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-03,100.9963,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-04,101.0747,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-05,101.1248,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-06,101.1952,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-07,101.2537,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-08,101.2025,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-09,101.115,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-10,101.0339,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-11,100.9735,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2001-12,100.9589,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-01,100.959,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-02,100.9856,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-03,101.0095,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-04,101.0175,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-05,101.0316,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-06,101.0581,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-07,101.074,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-08,101.085,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-09,101.1096,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-10,101.1681,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-11,101.2579,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2002-12,101.3377,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-01,101.3218,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-02,100.9583,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-03,99.92974,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-04,98.25874,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-05,97.25191,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-06,97.40331,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-07,98.13119,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-08,98.85433,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-09,99.36476,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-10,99.73961,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-11,100,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2003-12,100.2021,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-01,100.3031,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-02,100.2985,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-03,100.1632,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-04,99.77124,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-05,99.11607,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-06,98.53294,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-07,98.33813,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-08,98.3538,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-09,98.52604,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-10,98.78233,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-11,99.07086,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2004-12,99.31595,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-01,99.51048,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-02,99.68252,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-03,99.82776,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-04,99.90682,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-05,99.91166,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-06,99.91354,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-07,99.88882,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-08,99.8441,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-09,99.75629,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-10,99.65963,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-11,99.64882,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2005-12,99.72173,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-01,99.74784,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-02,99.69169,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-03,99.67139,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-04,99.63387,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-05,99.62904,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-06,99.67809,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-07,99.77827,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-08,99.98083,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-09,100.2486,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-10,100.4479,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-11,100.6147,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2006-12,100.7122,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-01,100.6343,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-02,100.4966,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-03,100.444,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-04,100.5936,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-05,100.7992,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-06,100.9589,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-07,100.9876,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-08,100.9873,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-09,100.9134,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-10,100.8042,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-11,100.71,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2007-12,100.6169,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-01,100.3458,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-02,100.0351,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-03,99.86146,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-04,99.77454,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-05,99.78107,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-06,99.80298,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-07,99.78945,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-08,99.63572,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-09,99.33208,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-10,98.78741,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-11,97.99737,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2008-12,97.19957,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-01,96.69844,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-02,96.44386,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-03,96.33695,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-04,96.37585,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-05,96.50861,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-06,96.66687,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-07,96.88711,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-08,97.07977,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-09,97.20817,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-10,97.31343,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-11,97.42248,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2009-12,97.58782,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-01,97.81481,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-02,98.11399,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-03,98.56436,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-04,98.83276,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-05,99.06596,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-06,99.15054,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-07,98.98769,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-08,98.58999,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-09,97.99031,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-10,97.45812,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-11,96.93813,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2010-12,96.47367,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-01,96.40015,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-02,96.90246,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-03,97.90709,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-04,98.47102,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-05,98.67952,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-06,98.71947,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-07,98.3806,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-08,97.85049,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-09,97.13457,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-10,96.38463,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-11,96.01888,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2011-12,96.42071,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-01,97.05639,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-02,97.31725,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-03,97.13124,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-04,97.1012,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-05,96.87677,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-06,96.27282,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-07,95.92935,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-08,96.13759,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-09,96.78441,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-10,97.57943,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-11,97.91618,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2012-12,97.99992,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-01,98.14816,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-02,98.19891,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-03,97.65273,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-04,96.96436,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-05,96.05714,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-06,95.41053,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-07,95.26208,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-08,95.52842,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-09,96.02621,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-10,96.42361,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-11,96.46799,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2013-12,96.71335,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-01,97.02463,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-02,97.56595,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-03,98.05392,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-04,97.94196,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-05,97.67384,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-06,97.67091,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-07,97.69319,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-08,97.71303,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-09,97.78402,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-10,97.80346,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-11,98.02184,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2014-12,98.29781,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-01,98.64169,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.04833,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.11698,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.13215,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.01539,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-06,98.49149,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-07,98.03978,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-08,97.83608,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-09,97.81989,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-10,97.72392,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-11,97.67078,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2015-12,97.61591,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-01,97.50949,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-02,97.20628,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-03,96.68085,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-04,96.47586,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-05,96.6312,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-06,97.25171,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-07,97.91656,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-08,98.1834,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-09,98.33846,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-10,98.6944,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-11,99.07235,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2016-12,99.38936,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-01,99.78835,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.2486,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.4768,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.6807,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-05,100.7603,
CHN,CCI,AMPLITUD,LTRENDIDX,M,2017-06,100.9743,
